sample.id,value,epitope.id,paper.name
PICI0002_A01_K01452KE01_SPB_A01,0.532374127,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00862EB02,0.720942238,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,0.406174198,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01783EB01,0.713990834,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.628859111,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01825EB01,0.562767321,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01825EB01,0.323949378,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00322EB01,0.48581037,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.847000747,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.68590011,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.469186836,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,1.000977739,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00322EB01,0.841435035,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.590333209,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.972633201,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,-1.32235e-4,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.943487908,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.99432842,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01783EB01,0.538077413,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01447KE01_SPB_A01,0.490485242,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01447KE01_SPB_A01,0.071281887,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.803748472,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01823EB02,0.670313546,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.565462085,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00092EB02,0.211457437,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.311362101,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.999338523,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,0.700017699,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00564EB02,0.709428669,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.247411237,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00564EB02,0.544822343,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.650089515,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.677740462,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00564EB02,0.40893146,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.822937657,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.063583825,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.639936006,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.607146946,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.514332852,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.967423468,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.424085322,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.079067637,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.371389149,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00542EB02,0.478885079,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.687551682,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.495094275,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.702395097,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,1.063414748,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.660132603,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.652060944,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.694639972,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.840000338,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01846EB01,0.916255795,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.19045586,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00860EB02,0.65010583,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00874EB02,0.889391282,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.091325312,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01900EB01,0.597020379,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.893748461,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00333EB02,0.291668773,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01900EB01,0.80707054,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,1.024384749,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.355014107,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.526818415,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,-0.702564117,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00874EB02,-0.197224089,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00114EB01,0.91399013,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01215EB01,0.181625127,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.20641529,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.451280242,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,-0.013500527,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00575EB01,0.830704338,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.889889073,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01215EB01,0.342571977,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00873EB02,0.550379264,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.328227413,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01783EB01,0.780808763,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.58616378,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.725238025,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.625100313,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01432KE01_SPB_A01,0.443086225,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.62820077,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.63236934,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.29078575,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01825EB01,1.015156356,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.128237311,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.482278573,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,0.407933259,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.734567727,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.469920564,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,0.15467224,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,0.310990938,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,0.073463392,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00322EB01,0.839523314,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.421015021,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,-0.113580075,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01898EB01,0.364355331,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.746774736,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00985EB01,0.886655879,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.527218869,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.212332696,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.106935879,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.782851759,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.986726045,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.655887126,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00597EB01,0.962753921,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.253005262,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.619955545,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.418213068,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01898EB01,0.357629253,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.69325272,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01447KE01_SPB_A01,0.303611733,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.893053417,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.114408719,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00985EB01,0.80935214,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.879378514,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.7970693,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.160282883,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001774EB01,0.658022887,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001772EB02,0.386510452,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00862EB02,0.953076984,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01783EB01,0.698621768,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.758586483,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.976111217,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01900EB01,0.794513366,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.687444162,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.796709371,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.287207511,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.301020345,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.175728701,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.640245257,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.084721265,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00862EB02,0.951529429,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00868EB02,0.944026826,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,-0.094213223,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.660825136,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.59030711,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.666632804,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01783EB01,0.758477189,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.572911009,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.413787139,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.291427326,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00848EB01,1.000655859,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,-0.115436949,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.745109687,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.775145816,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.215028264,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01215EB01,0.6167759,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00848EB01,0.633722927,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.331431771,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.836842796,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.047855357,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.736165518,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001772EB02,0.27176354,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.722733422,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00322EB01,0.895404507,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.225293313,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00564EB02,0.260576071,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.114173811,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.684322976,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01825EB01,0.332344392,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00867EB01,0.587225412,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.713764631,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.794395913,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.089749167,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.598449486,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00322EB01,0.113124717,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.094099033,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.150571422,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.257159711,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00848EB01,0.300321882,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.37432689,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.311160537,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.704769664,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.604079596,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.270662129,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.750921599,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00874EB02,-0.120900349,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01214EB01,0.454753528,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01900EB01,0.634904815,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01846EB01,0.461787159,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.627151053,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.399246827,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.861199791,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00454EB02,0.53785116,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01452KE01_SPB_A01,0.54033281,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01846EB01,0.935259107,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00847EB01,0.998540077,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01900EB01,0.871177262,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.965299967,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00873EB02,0.896164131,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.396431214,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.648192172,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00984EB02,0.765782747,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00092EB02,0.854064982,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.792163511,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001772EB02,0.864644961,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.696419009,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01215EB01,0.460481333,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.366881895,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.535069541,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01857EB01,0.417677971,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.830515391,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01854EB02,0.342190891,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.538087341,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.907686934,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01211EB01,0.667710677,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.38305947,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.831960093,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.368344607,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,0.793322755,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.811084792,ICOS,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.434166003,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00009KE01_SPB_A04,0.391397399,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.336048479,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01900EB01,0.363747262,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,0.237965356,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00848EB01,0.578577915,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K00897KE01_SPB_A05,0.956730035,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001772EB02,0.698298041,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.944466005,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01769EB01,0.065874568,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00322EB01,0.87277772,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.903920987,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01853EB01,0.399827653,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00848EB01,0.888407816,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01207EB01,0.689477738,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.386468651,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01884EB01,0.669963031,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.481531667,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.733352935,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01212EB01,0.454199423,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.625848745,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
PICI0002_A01_K01435KE01_SPB_A02,0.74631143,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04221EB01,0.268193287,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.554565896,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01801EB01,0.730569474,HAVR2,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.743329438,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.794867755,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.236184807,KI67,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.620136846,PDCD1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK12377EB01,0.391501849,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001785EB01,0.637064991,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01215EB01,0.964615746,CCR7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00498EB02,0.806061396,CTLA4,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK04200EB02,0.799749696,LAG3,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK001774EB01,0.627150634,EOMES,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01216EB01,0.435684576,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00147EB02,0.532309911,TCF7,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00300EB02,0.73014618,CD244,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01210EB01,0.382707332,TBX21,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK01783EB01,0.514302879,ENTP1,CD38+ CD4+ non-naive T cells (% of CD4 not naive)
BK00973EB02,0.409913568,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.696260311,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.934624898,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.843745506,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.593235605,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.886707928,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.161815265,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.510487206,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.80782235,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.517864191,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,-0.341898285,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.334349441,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.432736183,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.17522348,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.360509778,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.867006408,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.289467172,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.296177427,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
